Орех свиной варено-копченый Люкс Мясное дело,789.99
Карбонад Особый Ратимир варено-копченый 350г,239.99
Холодец Домашний с чесноком Мясное Дело 400г,199.99
Карбонад Классический Бридер,639.99
Колбаса Салями Блэк Вик сырокопченая 170г,189.99
Колбаски мини-салями Вик сыровяленые 150г,189.99
Колбаски мини-салями острые Вик сыровяленные 150г,189.99
Колбаса сырокопченая Коньячная нарезка Дымов 90г,109.99
Ветчина для завтрака Мясное дело,629.99
Карбонад Касло Ратимир сырокопченый,899.99
Колбаса Пикантная с сыром Бридер полукопченая 350г,229.99
Колбаса Российская Доброе дело 500г,269.99
Колбаса Зернистая Доброе дело сырокопченая 250г,429.99
Колбаса Салями Пальмира Сытый день сырокопченая 170г,189.99
Колбаса Говяжья Бридер вареная 451г,199.99
Колбаса Сервелат Станичный Бридер 350г,229.99
Колбаса Говяжья Люкс Бридер полукопченая 350г,199.99
Колбаса Легкая Доброе дело вареная 400г,239.99
Колбаса полукопченая Мусульманская Амурский бройлер 400г,169.99
Колбаса Краинская с сыром Скиф полукопченая 550г,359.99
Сосиски Мусульманские Амурский бройлер 450г,139.99
Колбаса Мусульманская Амурский бройлер вареная 500г,149.99
Колбаса Бурейская Амурский бройлер вареная 500г,179.99
Сосиски Ужин в Мексике Элефант жареные на гриле 330г,199.99
Сосиски Завтрак в Италии Элефант жареные на гриле 330г,199.99
Сосиски Обед в Грузии Элефант жареные на гриле 330г,199.99
Колбаса Домашняя с зеленью Доброе дело запеченая 350г,279.99
Колбаса вареная Докторская Элефант,519.99
Индейка запеченная Элефант,697.77
Сало бутербродное Мясное дело 100г,67.99
Грудинка свиная Мясное дело 250г,219.99
Колбаса Докторская Окраина 500г,449.99
Колбаса полукопченая Правда Элефант,1049.99
Нарезка Бекон для яичниц Фермер Болотских 200г,159.99
Грудинка кусковая горячего копчения Фермер Болотских,1059.99
Уши свиные холодного копчения Фермер Болотских,729.99
Сосиски Ратимировские,359.99
Колбаса Краковская ГОСТ Ратимир полукопченая 400г,269.99
Сосиски Ратимировские 600г,259.99
Сосиски Молочные Ратимир 370г,179.99
Сардельки Ратимировские 520г,279.99
Нарезка Бастурма свиная Сытный дом сыровяленая 70г,329.99
Ветчина Нежная из индейки Мясное дело,749.99
Колбаски Кабанос курица Ремит сырокопченые 70г,99.99
